"House","Date","Subject","Policy vote","PolicyLink","Party","Vote","Vote Count","description","policy_type","political_leaning"
"Commons",2013-09-04,"Opposition Day — Jobs — Capital Investment — Mansion Tax — Income Tax — Rail Fares — Energy Bills — Private Tenants — Pensions — Payday Loans — Banking, Planning and Skills Reforms","MINORITY","https://www.publicwhip.org.uk/division.php?date=2013-09-04&house=commons&number=74","Con","OTHER",0,"Regulation to make energy prices more affordable","Business","Left"
"Commons",2013-09-04,"Opposition Day — Jobs — Capital Investment — Mansion Tax — Income Tax — Rail Fares — Energy Bills — Private Tenants — Pensions — Payday Loans — Banking, Planning and Skills Reforms","MINORITY","https://www.publicwhip.org.uk/division.php?date=2013-09-04&house=commons&number=74","Con","OTHER",52,"Regulation to make energy prices more affordable","Business","Left"
"Commons",2013-09-04,"Opposition Day — Jobs — Capital Investment — Mansion Tax — Income Tax — Rail Fares — Energy Bills — Private Tenants — Pensions — Payday Loans — Banking, Planning and Skills Reforms","MINORITY","https://www.publicwhip.org.uk/division.php?date=2013-09-04&house=commons&number=74","Green","OTHER",0,"Regulation to make energy prices more affordable","Business","Left"
"Commons",2013-09-04,"Opposition Day — Jobs — Capital Investment — Mansion Tax — Income Tax — Rail Fares — Energy Bills — Private Tenants — Pensions — Payday Loans — Banking, Planning and Skills Reforms","MINORITY","https://www.publicwhip.org.uk/division.php?date=2013-09-04&house=commons&number=74","Green","FOR",1,"Regulation to make energy prices more affordable","Business","Left"
"Commons",2013-09-04,"Opposition Day — Jobs — Capital Investment — Mansion Tax — Income Tax — Rail Fares — Energy Bills — Private Tenants — Pensions — Payday Loans — Banking, Planning and Skills Reforms","MINORITY","https://www.publicwhip.org.uk/division.php?date=2013-09-04&house=commons&number=74","Green","OTHER",0,"Regulation to make energy prices more affordable","Business","Left"
"Commons",2013-09-04,"Opposition Day — Jobs — Capital Investment — Mansion Tax — Income Tax — Rail Fares — Energy Bills — Private Tenants — Pensions — Payday Loans — Banking, Planning and Skills Reforms","MINORITY","https://www.publicwhip.org.uk/division.php?date=2013-09-04&house=commons&number=74","Green","OTHER",0,"Regulation to make energy prices more affordable","Business","Left"
"Commons",2013-09-04,"Opposition Day — Jobs — Capital Investment — Mansion Tax — Income Tax — Rail Fares — Energy Bills — Private Tenants — Pensions — Payday Loans — Banking, Planning and Skills Reforms","MINORITY","https://www.publicwhip.org.uk/division.php?date=2013-09-04&house=commons&number=74","Lab","OTHER",0,"Regulation to make energy prices more affordable","Business","Left"
"Commons",2013-09-04,"Opposition Day — Jobs — Capital Investment — Mansion Tax — Income Tax — Rail Fares — Energy Bills — Private Tenants — Pensions — Payday Loans — Banking, Planning and Skills Reforms","MINORITY","https://www.publicwhip.org.uk/division.php?date=2013-09-04&house=commons&number=74","Lab","FOR",211,"Regulation to make energy prices more affordable","Business","Left"
"Commons",2013-09-04,"Opposition Day — Jobs — Capital Investment — Mansion Tax — Income Tax — Rail Fares — Energy Bills — Private Tenants — Pensions — Payday Loans — Banking, Planning and Skills Reforms","MINORITY","https://www.publicwhip.org.uk/division.php?date=2013-09-04&house=commons&number=74","Lab","OTHER",0,"Regulation to make energy prices more affordable","Business","Left"
"Commons",2013-09-04,"Opposition Day — Jobs — Capital Investment — Mansion Tax — Income Tax — Rail Fares — Energy Bills — Private Tenants — Pensions — Payday Loans — Banking, Planning and Skills Reforms","MINORITY","https://www.publicwhip.org.uk/division.php?date=2013-09-04&house=commons&number=74","Lab","OTHER",44,"Regulation to make energy prices more affordable","Business","Left"
"Commons",2013-09-04,"Opposition Day — Jobs — Capital Investment — Mansion Tax — Income Tax — Rail Fares — Energy Bills — Private Tenants — Pensions — Payday Loans — Banking, Planning and Skills Reforms","MINORITY","https://www.publicwhip.org.uk/division.php?date=2013-09-04&house=commons&number=74","LDem","OTHER",36,"Regulation to make energy prices more affordable","Business","Left"
"Commons",2013-09-04,"Opposition Day — Jobs — Capital Investment — Mansion Tax — Income Tax — Rail Fares — Energy Bills — Private Tenants — Pensions — Payday Loans — Banking, Planning and Skills Reforms","MINORITY","https://www.publicwhip.org.uk/division.php?date=2013-09-04&house=commons&number=74","LDem","FOR",0,"Regulation to make energy prices more affordable","Business","Left"
"Commons",2013-09-04,"Opposition Day — Jobs — Capital Investment — Mansion Tax — Income Tax — Rail Fares — Energy Bills — Private Tenants — Pensions — Payday Loans — Banking, Planning and Skills Reforms","MINORITY","https://www.publicwhip.org.uk/division.php?date=2013-09-04&house=commons&number=74","LDem","OTHER",0,"Regulation to make energy prices more affordable","Business","Left"
"Commons",2013-09-04,"Opposition Day — Jobs — Capital Investment — Mansion Tax — Income Tax — Rail Fares — Energy Bills — Private Tenants — Pensions — Payday Loans — Banking, Planning and Skills Reforms","MINORITY","https://www.publicwhip.org.uk/division.php?date=2013-09-04&house=commons&number=74","LDem","OTHER",18,"Regulation to make energy prices more affordable","Business","Left"
"Commons",2013-09-04,"Opposition Day — Jobs — Capital Investment — Mansion Tax — Income Tax — Rail Fares — Energy Bills — Private Tenants — Pensions — Payday Loans — Banking, Planning and Skills Reforms","MINORITY","https://www.publicwhip.org.uk/division.php?date=2013-09-04&house=commons&number=74","PC","OTHER",0,"Regulation to make energy prices more affordable","Business","Left"
"Commons",2013-09-04,"Opposition Day — Jobs — Capital Investment — Mansion Tax — Income Tax — Rail Fares — Energy Bills — Private Tenants — Pensions — Payday Loans — Banking, Planning and Skills Reforms","MINORITY","https://www.publicwhip.org.uk/division.php?date=2013-09-04&house=commons&number=74","PC","FOR",1,"Regulation to make energy prices more affordable","Business","Left"
"Commons",2013-09-04,"Opposition Day — Jobs — Capital Investment — Mansion Tax — Income Tax — Rail Fares — Energy Bills — Private Tenants — Pensions — Payday Loans — Banking, Planning and Skills Reforms","MINORITY","https://www.publicwhip.org.uk/division.php?date=2013-09-04&house=commons&number=74","PC","OTHER",0,"Regulation to make energy prices more affordable","Business","Left"
"Commons",2013-09-04,"Opposition Day — Jobs — Capital Investment — Mansion Tax — Income Tax — Rail Fares — Energy Bills — Private Tenants — Pensions — Payday Loans — Banking, Planning and Skills Reforms","MINORITY","https://www.publicwhip.org.uk/division.php?date=2013-09-04&house=commons&number=74","PC","OTHER",2,"Regulation to make energy prices more affordable","Business","Left"
"Commons",2013-09-04,"Opposition Day — Jobs — Capital Investment — Mansion Tax — Income Tax — Rail Fares — Energy Bills — Private Tenants — Pensions — Payday Loans — Banking, Planning and Skills Reforms","MINORITY","https://www.publicwhip.org.uk/division.php?date=2013-09-04&house=commons&number=74","SNP","OTHER",0,"Regulation to make energy prices more affordable","Business","Left"
"Commons",2013-09-04,"Opposition Day — Jobs — Capital Investment — Mansion Tax — Income Tax — Rail Fares — Energy Bills — Private Tenants — Pensions — Payday Loans — Banking, Planning and Skills Reforms","MINORITY","https://www.publicwhip.org.uk/division.php?date=2013-09-04&house=commons&number=74","SNP","FOR",5,"Regulation to make energy prices more affordable","Business","Left"
"Commons",2013-09-04,"Opposition Day — Jobs — Capital Investment — Mansion Tax — Income Tax — Rail Fares — Energy Bills — Private Tenants — Pensions — Payday Loans — Banking, Planning and Skills Reforms","MINORITY","https://www.publicwhip.org.uk/division.php?date=2013-09-04&house=commons&number=74","SNP","OTHER",0,"Regulation to make energy prices more affordable","Business","Left"
"Commons",2013-09-04,"Opposition Day — Jobs — Capital Investment — Mansion Tax — Income Tax — Rail Fares — Energy Bills — Private Tenants — Pensions — Payday Loans — Banking, Planning and Skills Reforms","MINORITY","https://www.publicwhip.org.uk/division.php?date=2013-09-04&house=commons&number=74","SNP","OTHER",1,"Regulation to make energy prices more affordable","Business","Left"
"Commons",2013-09-04,"Opposition Day — Living Standards — Energy Prices and Profits","MINORITY","https://www.publicwhip.org.uk/division.php?date=2013-09-04&house=commons&number=75","Con","OTHER",251,"Regulation to make energy prices more affordable","Business","Left"
"Commons",2013-09-04,"Opposition Day — Living Standards — Energy Prices and Profits","MINORITY","https://www.publicwhip.org.uk/division.php?date=2013-09-04&house=commons&number=75","Con","FOR",0,"Regulation to make energy prices more affordable","Business","Left"
"Commons",2013-09-04,"Opposition Day — Living Standards — Energy Prices and Profits","MINORITY","https://www.publicwhip.org.uk/division.php?date=2013-09-04&house=commons&number=75","Con","OTHER",0,"Regulation to make energy prices more affordable","Business","Left"
"Commons",2013-09-04,"Opposition Day — Living Standards — Energy Prices and Profits","MINORITY","https://www.publicwhip.org.uk/division.php?date=2013-09-04&house=commons&number=75","Con","OTHER",53,"Regulation to make energy prices more affordable","Business","Left"
"Commons",2013-09-04,"Opposition Day — Living Standards — Energy Prices and Profits","MINORITY","https://www.publicwhip.org.uk/division.php?date=2013-09-04&house=commons&number=75","Green","OTHER",0,"Regulation to make energy prices more affordable","Business","Left"
"Commons",2013-09-04,"Opposition Day — Living Standards — Energy Prices and Profits","MINORITY","https://www.publicwhip.org.uk/division.php?date=2013-09-04&house=commons&number=75","Green","FOR",1,"Regulation to make energy prices more affordable","Business","Left"
"Commons",2013-09-04,"Opposition Day — Living Standards — Energy Prices and Profits","MINORITY","https://www.publicwhip.org.uk/division.php?date=2013-09-04&house=commons&number=75","Green","OTHER",0,"Regulation to make energy prices more affordable","Business","Left"
"Commons",2013-09-04,"Opposition Day — Living Standards — Energy Prices and Profits","MINORITY","https://www.publicwhip.org.uk/division.php?date=2013-09-04&house=commons&number=75","Green","OTHER",0,"Regulation to make energy prices more affordable","Business","Left"
"Commons",2013-09-04,"Opposition Day — Living Standards — Energy Prices and Profits","MINORITY","https://www.publicwhip.org.uk/division.php?date=2013-09-04&house=commons&number=75","Lab","OTHER",0,"Regulation to make energy prices more affordable","Business","Left"
"Commons",2013-09-04,"Opposition Day — Living Standards — Energy Prices and Profits","MINORITY","https://www.publicwhip.org.uk/division.php?date=2013-09-04&house=commons&number=75","Lab","FOR",209,"Regulation to make energy prices more affordable","Business","Left"
"Commons",2013-09-04,"Opposition Day — Living Standards — Energy Prices and Profits","MINORITY","https://www.publicwhip.org.uk/division.php?date=2013-09-04&house=commons&number=75","Lab","OTHER",0,"Regulation to make energy prices more affordable","Business","Left"
"Commons",2013-09-04,"Opposition Day — Living Standards — Energy Prices and Profits","MINORITY","https://www.publicwhip.org.uk/division.php?date=2013-09-04&house=commons&number=75","Lab","OTHER",47,"Regulation to make energy prices more affordable","Business","Left"
"Commons",2013-09-04,"Opposition Day — Living Standards — Energy Prices and Profits","MINORITY","https://www.publicwhip.org.uk/division.php?date=2013-09-04&house=commons&number=75","LDem","OTHER",37,"Regulation to make energy prices more affordable","Business","Left"
"Commons",2013-09-04,"Opposition Day — Living Standards — Energy Prices and Profits","MINORITY","https://www.publicwhip.org.uk/division.php?date=2013-09-04&house=commons&number=75","LDem","FOR",0,"Regulation to make energy prices more affordable","Business","Left"
"Commons",2013-09-04,"Opposition Day — Living Standards — Energy Prices and Profits","MINORITY","https://www.publicwhip.org.uk/division.php?date=2013-09-04&house=commons&number=75","LDem","OTHER",0,"Regulation to make energy prices more affordable","Business","Left"
"Commons",2013-09-04,"Opposition Day — Living Standards — Energy Prices and Profits","MINORITY","https://www.publicwhip.org.uk/division.php?date=2013-09-04&house=commons&number=75","LDem","OTHER",17,"Regulation to make energy prices more affordable","Business","Left"
"Commons",2013-09-04,"Opposition Day — Living Standards — Energy Prices and Profits","MINORITY","https://www.publicwhip.org.uk/division.php?date=2013-09-04&house=commons&number=75","PC","OTHER",0,"Regulation to make energy prices more affordable","Business","Left"
"Commons",2013-09-04,"Opposition Day — Living Standards — Energy Prices and Profits","MINORITY","https://www.publicwhip.org.uk/division.php?date=2013-09-04&house=commons&number=75","PC","FOR",1,"Regulation to make energy prices more affordable","Business","Left"
"Commons",2013-09-04,"Opposition Day — Living Standards — Energy Prices and Profits","MINORITY","https://www.publicwhip.org.uk/division.php?date=2013-09-04&house=commons&number=75","PC","OTHER",0,"Regulation to make energy prices more affordable","Business","Left"
"Commons",2013-09-04,"Opposition Day — Living Standards — Energy Prices and Profits","MINORITY","https://www.publicwhip.org.uk/division.php?date=2013-09-04&house=commons&number=75","PC","OTHER",2,"Regulation to make energy prices more affordable","Business","Left"
"Commons",2013-09-04,"Opposition Day — Living Standards — Energy Prices and Profits","MINORITY","https://www.publicwhip.org.uk/division.php?date=2013-09-04&house=commons&number=75","SNP","OTHER",0,"Regulation to make energy prices more affordable","Business","Left"
"Commons",2013-09-04,"Opposition Day — Living Standards — Energy Prices and Profits","MINORITY","https://www.publicwhip.org.uk/division.php?date=2013-09-04&house=commons&number=75","SNP","FOR",5,"Regulation to make energy prices more affordable","Business","Left"
"Commons",2013-09-04,"Opposition Day — Living Standards — Energy Prices and Profits","MINORITY","https://www.publicwhip.org.uk/division.php?date=2013-09-04&house=commons&number=75","SNP","OTHER",0,"Regulation to make energy prices more affordable","Business","Left"
"Commons",2013-09-04,"Opposition Day — Living Standards — Energy Prices and Profits","MINORITY","https://www.publicwhip.org.uk/division.php?date=2013-09-04&house=commons&number=75","SNP","OTHER",1,"Regulation to make energy prices more affordable","Business","Left"
"Commons",2013-11-06,"Opposition Day — Energy Prices","MINORITY","https://www.publicwhip.org.uk/division.php?date=2013-11-06&house=commons&number=118","Con","OTHER",250,"Regulation to make energy prices more affordable","Business","Left"
"Commons",2013-11-06,"Opposition Day — Energy Prices","MINORITY","https://www.publicwhip.org.uk/division.php?date=2013-11-06&house=commons&number=118","Con","FOR",0,"Regulation to make energy prices more affordable","Business","Left"
"Commons",2013-11-06,"Opposition Day — Energy Prices","MINORITY","https://www.publicwhip.org.uk/division.php?date=2013-11-06&house=commons&number=118","Con","OTHER",0,"Regulation to make energy prices more affordable","Business","Left"
"Commons",2013-11-06,"Opposition Day — Energy Prices","MINORITY","https://www.publicwhip.org.uk/division.php?date=2013-11-06&house=commons&number=118","Con","OTHER",54,"Regulation to make energy prices more affordable","Business","Left"
"Commons",2013-11-06,"Opposition Day — Energy Prices","MINORITY","https://www.publicwhip.org.uk/division.php?date=2013-11-06&house=commons&number=118","Green","OTHER",0,"Regulation to make energy prices more affordable","Business","Left"
"Commons",2013-11-06,"Opposition Day — Energy Prices","MINORITY","https://www.publicwhip.org.uk/division.php?date=2013-11-06&house=commons&number=118","Green","FOR",1,"Regulation to make energy prices more affordable","Business","Left"
"Commons",2013-11-06,"Opposition Day — Energy Prices","MINORITY","https://www.publicwhip.org.uk/division.php?date=2013-11-06&house=commons&number=118","Green","OTHER",0,"Regulation to make energy prices more affordable","Business","Left"
"Commons",2013-11-06,"Opposition Day — Energy Prices","MINORITY","https://www.publicwhip.org.uk/division.php?date=2013-11-06&house=commons&number=118","Green","OTHER",0,"Regulation to make energy prices more affordable","Business","Left"
"Commons",2013-11-06,"Opposition Day — Energy Prices","MINORITY","https://www.publicwhip.org.uk/division.php?date=2013-11-06&house=commons&number=118","Lab","OTHER",0,"Regulation to make energy prices more affordable","Business","Left"
"Commons",2013-11-06,"Opposition Day — Energy Prices","MINORITY","https://www.publicwhip.org.uk/division.php?date=2013-11-06&house=commons&number=118","Lab","FOR",229,"Regulation to make energy prices more affordable","Business","Left"
"Commons",2013-11-06,"Opposition Day — Energy Prices","MINORITY","https://www.publicwhip.org.uk/division.php?date=2013-11-06&house=commons&number=118","Lab","OTHER",0,"Regulation to make energy prices more affordable","Business","Left"
"Commons",2013-11-06,"Opposition Day — Energy Prices","MINORITY","https://www.publicwhip.org.uk/division.php?date=2013-11-06&house=commons&number=118","Lab","OTHER",27,"Regulation to make energy prices more affordable","Business","Left"
"Commons",2013-11-06,"Opposition Day — Energy Prices","MINORITY","https://www.publicwhip.org.uk/division.php?date=2013-11-06&house=commons&number=118","LDem","OTHER",44,"Regulation to make energy prices more affordable","Business","Left"
"Commons",2013-11-06,"Opposition Day — Energy Prices","MINORITY","https://www.publicwhip.org.uk/division.php?date=2013-11-06&house=commons&number=118","LDem","FOR",0,"Regulation to make energy prices more affordable","Business","Left"
"Commons",2013-11-06,"Opposition Day — Energy Prices","MINORITY","https://www.publicwhip.org.uk/division.php?date=2013-11-06&house=commons&number=118","LDem","OTHER",0,"Regulation to make energy prices more affordable","Business","Left"
"Commons",2013-11-06,"Opposition Day — Energy Prices","MINORITY","https://www.publicwhip.org.uk/division.php?date=2013-11-06&house=commons&number=118","LDem","OTHER",11,"Regulation to make energy prices more affordable","Business","Left"
"Commons",2013-11-27,"Opposition Day — Cost of Living","MINORITY","https://www.publicwhip.org.uk/division.php?date=2013-11-27&house=commons&number=140","Con","OTHER",251,"Regulation to make energy prices more affordable","Business","Left"
"Commons",2013-11-27,"Opposition Day — Cost of Living","MINORITY","https://www.publicwhip.org.uk/division.php?date=2013-11-27&house=commons&number=140","Con","FOR",0,"Regulation to make energy prices more affordable","Business","Left"
"Commons",2013-11-27,"Opposition Day — Cost of Living","MINORITY","https://www.publicwhip.org.uk/division.php?date=2013-11-27&house=commons&number=140","Con","OTHER",0,"Regulation to make energy prices more affordable","Business","Left"
"Commons",2013-11-27,"Opposition Day — Cost of Living","MINORITY","https://www.publicwhip.org.uk/division.php?date=2013-11-27&house=commons&number=140","Con","OTHER",53,"Regulation to make energy prices more affordable","Business","Left"
"Commons",2013-11-27,"Opposition Day — Cost of Living","MINORITY","https://www.publicwhip.org.uk/division.php?date=2013-11-27&house=commons&number=140","Green","OTHER",0,"Regulation to make energy prices more affordable","Business","Left"
"Commons",2013-11-27,"Opposition Day — Cost of Living","MINORITY","https://www.publicwhip.org.uk/division.php?date=2013-11-27&house=commons&number=140","Green","FOR",1,"Regulation to make energy prices more affordable","Business","Left"
"Commons",2013-11-27,"Opposition Day — Cost of Living","MINORITY","https://www.publicwhip.org.uk/division.php?date=2013-11-27&house=commons&number=140","Green","OTHER",0,"Regulation to make energy prices more affordable","Business","Left"
"Commons",2013-11-27,"Opposition Day — Cost of Living","MINORITY","https://www.publicwhip.org.uk/division.php?date=2013-11-27&house=commons&number=140","Green","OTHER",0,"Regulation to make energy prices more affordable","Business","Left"
"Commons",2013-11-27,"Opposition Day — Cost of Living","MINORITY","https://www.publicwhip.org.uk/division.php?date=2013-11-27&house=commons&number=140","Lab","OTHER",0,"Regulation to make energy prices more affordable","Business","Left"
"Commons",2013-11-27,"Opposition Day — Cost of Living","MINORITY","https://www.publicwhip.org.uk/division.php?date=2013-11-27&house=commons&number=140","Lab","FOR",233,"Regulation to make energy prices more affordable","Business","Left"
"Commons",2013-11-27,"Opposition Day — Cost of Living","MINORITY","https://www.publicwhip.org.uk/division.php?date=2013-11-27&house=commons&number=140","Lab","OTHER",0,"Regulation to make energy prices more affordable","Business","Left"
"Commons",2013-11-27,"Opposition Day — Cost of Living","MINORITY","https://www.publicwhip.org.uk/division.php?date=2013-11-27&house=commons&number=140","Lab","OTHER",23,"Regulation to make energy prices more affordable","Business","Left"
"Commons",2013-11-27,"Opposition Day — Cost of Living","MINORITY","https://www.publicwhip.org.uk/division.php?date=2013-11-27&house=commons&number=140","LDem","OTHER",45,"Regulation to make energy prices more affordable","Business","Left"
"Commons",2013-11-27,"Opposition Day — Cost of Living","MINORITY","https://www.publicwhip.org.uk/division.php?date=2013-11-27&house=commons&number=140","LDem","FOR",0,"Regulation to make energy prices more affordable","Business","Left"
"Commons",2013-11-27,"Opposition Day — Cost of Living","MINORITY","https://www.publicwhip.org.uk/division.php?date=2013-11-27&house=commons&number=140","LDem","OTHER",0,"Regulation to make energy prices more affordable","Business","Left"
"Commons",2013-11-27,"Opposition Day — Cost of Living","MINORITY","https://www.publicwhip.org.uk/division.php?date=2013-11-27&house=commons&number=140","LDem","OTHER",10,"Regulation to make energy prices more affordable","Business","Left"
"Commons",2013-11-27,"Opposition Day — Cost of Living","MINORITY","https://www.publicwhip.org.uk/division.php?date=2013-11-27&house=commons&number=140","PC","OTHER",0,"Regulation to make energy prices more affordable","Business","Left"
"Commons",2013-11-27,"Opposition Day — Cost of Living","MINORITY","https://www.publicwhip.org.uk/division.php?date=2013-11-27&house=commons&number=140","PC","FOR",3,"Regulation to make energy prices more affordable","Business","Left"
"Commons",2013-11-27,"Opposition Day — Cost of Living","MINORITY","https://www.publicwhip.org.uk/division.php?date=2013-11-27&house=commons&number=140","PC","OTHER",0,"Regulation to make energy prices more affordable","Business","Left"
"Commons",2013-11-27,"Opposition Day — Cost of Living","MINORITY","https://www.publicwhip.org.uk/division.php?date=2013-11-27&house=commons&number=140","PC","OTHER",0,"Regulation to make energy prices more affordable","Business","Left"
"Commons",2013-11-27,"Opposition Day — Cost of Living","MINORITY","https://www.publicwhip.org.uk/division.php?date=2013-11-27&house=commons&number=140","SNP","OTHER",0,"Regulation to make energy prices more affordable","Business","Left"
"Commons",2013-11-27,"Opposition Day — Cost of Living","MINORITY","https://www.publicwhip.org.uk/division.php?date=2013-11-27&house=commons&number=140","SNP","FOR",5,"Regulation to make energy prices more affordable","Business","Left"
"Commons",2013-11-27,"Opposition Day — Cost of Living","MINORITY","https://www.publicwhip.org.uk/division.php?date=2013-11-27&house=commons&number=140","SNP","OTHER",0,"Regulation to make energy prices more affordable","Business","Left"
"Commons",2013-11-27,"Opposition Day — Cost of Living","MINORITY","https://www.publicwhip.org.uk/division.php?date=2013-11-27&house=commons&number=140","SNP","OTHER",1,"Regulation to make energy prices more affordable","Business","Left"
"Commons",2013-12-18,"Opposition Day — Food Banks — Economic Policies","MINORITY","https://www.publicwhip.org.uk/division.php?date=2013-12-18&house=commons&number=164","Con","OTHER",253,"Regulation to make energy prices more affordable","Business","Left"
"Commons",2013-12-18,"Opposition Day — Food Banks — Economic Policies","MINORITY","https://www.publicwhip.org.uk/division.php?date=2013-12-18&house=commons&number=164","Con","FOR",0,"Regulation to make energy prices more affordable","Business","Left"
"Commons",2013-12-18,"Opposition Day — Food Banks — Economic Policies","MINORITY","https://www.publicwhip.org.uk/division.php?date=2013-12-18&house=commons&number=164","Con","OTHER",0,"Regulation to make energy prices more affordable","Business","Left"
"Commons",2013-12-18,"Opposition Day — Food Banks — Economic Policies","MINORITY","https://www.publicwhip.org.uk/division.php?date=2013-12-18&house=commons&number=164","Con","OTHER",51,"Regulation to make energy prices more affordable","Business","Left"
"Commons",2013-12-18,"Opposition Day — Food Banks — Economic Policies","MINORITY","https://www.publicwhip.org.uk/division.php?date=2013-12-18&house=commons&number=164","Green","OTHER",0,"Regulation to make energy prices more affordable","Business","Left"
"Commons",2013-12-18,"Opposition Day — Food Banks — Economic Policies","MINORITY","https://www.publicwhip.org.uk/division.php?date=2013-12-18&house=commons&number=164","Green","FOR",1,"Regulation to make energy prices more affordable","Business","Left"
"Commons",2013-12-18,"Opposition Day — Food Banks — Economic Policies","MINORITY","https://www.publicwhip.org.uk/division.php?date=2013-12-18&house=commons&number=164","Green","OTHER",0,"Regulation to make energy prices more affordable","Business","Left"
"Commons",2013-12-18,"Opposition Day — Food Banks — Economic Policies","MINORITY","https://www.publicwhip.org.uk/division.php?date=2013-12-18&house=commons&number=164","Green","OTHER",0,"Regulation to make energy prices more affordable","Business","Left"
"Commons",2013-12-18,"Opposition Day — Food Banks — Economic Policies","MINORITY","https://www.publicwhip.org.uk/division.php?date=2013-12-18&house=commons&number=164","Lab","OTHER",0,"Regulation to make energy prices more affordable","Business","Left"
"Commons",2013-12-18,"Opposition Day — Food Banks — Economic Policies","MINORITY","https://www.publicwhip.org.uk/division.php?date=2013-12-18&house=commons&number=164","Lab","FOR",240,"Regulation to make energy prices more affordable","Business","Left"
"Commons",2013-12-18,"Opposition Day — Food Banks — Economic Policies","MINORITY","https://www.publicwhip.org.uk/division.php?date=2013-12-18&house=commons&number=164","Lab","OTHER",0,"Regulation to make energy prices more affordable","Business","Left"
"Commons",2013-12-18,"Opposition Day — Food Banks — Economic Policies","MINORITY","https://www.publicwhip.org.uk/division.php?date=2013-12-18&house=commons&number=164","Lab","OTHER",16,"Regulation to make energy prices more affordable","Business","Left"
"Commons",2013-12-18,"Opposition Day — Food Banks — Economic Policies","MINORITY","https://www.publicwhip.org.uk/division.php?date=2013-12-18&house=commons&number=164","LDem","OTHER",41,"Regulation to make energy prices more affordable","Business","Left"
"Commons",2013-12-18,"Opposition Day — Food Banks — Economic Policies","MINORITY","https://www.publicwhip.org.uk/division.php?date=2013-12-18&house=commons&number=164","LDem","FOR",0,"Regulation to make energy prices more affordable","Business","Left"
"Commons",2013-12-18,"Opposition Day — Food Banks — Economic Policies","MINORITY","https://www.publicwhip.org.uk/division.php?date=2013-12-18&house=commons&number=164","LDem","OTHER",0,"Regulation to make energy prices more affordable","Business","Left"
"Commons",2013-12-18,"Opposition Day — Food Banks — Economic Policies","MINORITY","https://www.publicwhip.org.uk/division.php?date=2013-12-18&house=commons&number=164","LDem","OTHER",14,"Regulation to make energy prices more affordable","Business","Left"
"Commons",2013-12-18,"Opposition Day — Food Banks — Economic Policies","MINORITY","https://www.publicwhip.org.uk/division.php?date=2013-12-18&house=commons&number=164","PC","OTHER",0,"Regulation to make energy prices more affordable","Business","Left"
"Commons",2013-12-18,"Opposition Day — Food Banks — Economic Policies","MINORITY","https://www.publicwhip.org.uk/division.php?date=2013-12-18&house=commons&number=164","PC","FOR",3,"Regulation to make energy prices more affordable","Business","Left"
"Commons",2013-12-18,"Opposition Day — Food Banks — Economic Policies","MINORITY","https://www.publicwhip.org.uk/division.php?date=2013-12-18&house=commons&number=164","PC","OTHER",0,"Regulation to make energy prices more affordable","Business","Left"
"Commons",2013-12-18,"Opposition Day — Food Banks — Economic Policies","MINORITY","https://www.publicwhip.org.uk/division.php?date=2013-12-18&house=commons&number=164","PC","OTHER",0,"Regulation to make energy prices more affordable","Business","Left"
"Commons",2013-12-18,"Opposition Day — Food Banks — Economic Policies","MINORITY","https://www.publicwhip.org.uk/division.php?date=2013-12-18&house=commons&number=164","SNP","OTHER",0,"Regulation to make energy prices more affordable","Business","Left"
"Commons",2013-12-18,"Opposition Day — Food Banks — Economic Policies","MINORITY","https://www.publicwhip.org.uk/division.php?date=2013-12-18&house=commons&number=164","SNP","FOR",5,"Regulation to make energy prices more affordable","Business","Left"
"Commons",2013-12-18,"Opposition Day — Food Banks — Economic Policies","MINORITY","https://www.publicwhip.org.uk/division.php?date=2013-12-18&house=commons&number=164","SNP","OTHER",0,"Regulation to make energy prices more affordable","Business","Left"
"Commons",2013-12-18,"Opposition Day — Food Banks — Economic Policies","MINORITY","https://www.publicwhip.org.uk/division.php?date=2013-12-18&house=commons&number=164","SNP","OTHER",1,"Regulation to make energy prices more affordable","Business","Left"
"Commons",2014-04-02,"Opposition Day — Energy Price Freeze","MINORITY","https://www.publicwhip.org.uk/division.php?date=2014-04-02&house=commons&number=244","Con","OTHER",235,"Regulation to make energy prices more affordable","Business","Left"
"Commons",2014-04-02,"Opposition Day — Energy Price Freeze","MINORITY","https://www.publicwhip.org.uk/division.php?date=2014-04-02&house=commons&number=244","Con","FOR",0,"Regulation to make energy prices more affordable","Business","Left"
"Commons",2014-04-02,"Opposition Day — Energy Price Freeze","MINORITY","https://www.publicwhip.org.uk/division.php?date=2014-04-02&house=commons&number=244","Con","OTHER",0,"Regulation to make energy prices more affordable","Business","Left"
"Commons",2014-04-02,"Opposition Day — Energy Price Freeze","MINORITY","https://www.publicwhip.org.uk/division.php?date=2014-04-02&house=commons&number=244","Con","OTHER",69,"Regulation to make energy prices more affordable","Business","Left"
"Commons",2014-04-02,"Opposition Day — Energy Price Freeze","MINORITY","https://www.publicwhip.org.uk/division.php?date=2014-04-02&house=commons&number=244","Green","OTHER",0,"Regulation to make energy prices more affordable","Business","Left"
"Commons",2014-04-02,"Opposition Day — Energy Price Freeze","MINORITY","https://www.publicwhip.org.uk/division.php?date=2014-04-02&house=commons&number=244","Green","FOR",1,"Regulation to make energy prices more affordable","Business","Left"
